iter	RMSE
1500	0.04916227742
1501	0.04915678485
1502	0.04915003846
1503	0.04914256174
1504	0.04913976921
1505	0.04913456941
1506	0.04912971997
1507	0.04912571923
1508	0.04912066692
1509	0.04911622155
1510	0.04911172346
1511	0.04910632467
1512	0.04910335522
1513	0.04909871098
1514	0.04909268883
1515	0.04908911373
1516	0.04908513067
1517	0.04907847926
1518	0.04907331808
1519	0.04906613627
1520	0.04906203005
1521	0.04905766327
1522	0.04904909064
1523	0.04904408567
1524	0.04904202676
1525	0.04903932277
1526	0.04903335338
1527	0.04902689305
1528	0.04902363649
1529	0.04901871678
1530	0.04901531247
1531	0.04901172237
1532	0.04900687457
1533	0.04900284954
1534	0.04899873046
1535	0.04899522306
1536	0.04899189435
1537	0.04898781391
1538	0.04898484023
1539	0.04898015726
1540	0.04897382372
1541	0.04897001081
1542	0.0489645637
1543	0.04896162509
1544	0.04895409545
1545	0.04894850752
1546	0.04894378546
1547	0.04893948059
1548	0.04893635742
1549	0.04893343913
1550	0.04892892409
1551	0.04892507337
1552	0.04892033351
1553	0.04891641214
1554	0.04891111485
1555	0.04890637918
1556	0.04890161207
1557	0.0488957622
1558	0.04889028729
1559	0.04888733707
1560	0.0488832956
1561	0.04887967963
1562	0.04887296777
1563	0.0488693591
1564	0.04886561985
1565	0.04886167066
1566	0.04885657315
1567	0.04885271528
1568	0.04885024609
1569	0.04884391291
1570	0.04883928613
1571	0.04883336623
1572	0.0488271697
1573	0.04882376778
1574	0.04882078919
1575	0.04881449911
1576	0.04881007771
1577	0.04880455901
1578	0.04879975234
1579	0.04879402941
1580	0.04878909868
1581	0.04878472457
1582	0.04878087396
1583	0.04877727398
1584	0.04877325897
1585	0.04876924658
1586	0.04876299476
1587	0.04875917984
1588	0.04875636224
1589	0.04875289335
1590	0.04874883315
1591	0.0487460504
1592	0.04874256761
1593	0.04873877043
1594	0.04873327837
1595	0.04872922978
1596	0.04872455683
1597	0.04872070413
1598	0.04871696523
1599	0.04871352263
1600	0.04871074135
1601	0.04870550681
1602	0.04870190624
1603	0.04869774409
1604	0.04869394992
1605	0.04869064916
1606	0.04868511342
1607	0.04868243581
1608	0.04867883352
1609	0.04867323248
1610	0.04866801774
1611	0.04866276566
1612	0.04865809269
1613	0.04865267122
1614	0.0486436617
1615	0.04864092369
1616	0.04863453582
1617	0.04862963138
1618	0.0486263224
1619	0.04862306363
1620	0.04861937226
1621	0.04861505142
1622	0.04860777275
1623	0.04860348819
1624	0.04859979545
1625	0.0485964989
1626	0.04859290437
1627	0.04858909435
1628	0.04858494947
1629	0.04857789767
1630	0.04857208888
1631	0.04856707288
1632	0.04856283712
1633	0.04855634439
1634	0.04855249026
1635	0.04854930868
1636	0.04854410614
1637	0.04853803505
1638	0.04853434127
1639	0.04853118815
1640	0.04852641308
1641	0.04852262081
1642	0.04851715636
1643	0.04851449559
1644	0.04851206529
1645	0.04850678732
1646	0.04850294397
1647	0.04849633197
1648	0.04849247325
1649	0.04848893777
1650	0.0484862093
1651	0.04848139996
1652	0.04847787461
1653	0.04847294628
1654	0.04846600413
1655	0.04846259025
1656	0.04845649087
1657	0.04845240695
1658	0.04844745295
1659	0.04844204391
1660	0.04843743213
1661	0.04843520968
1662	0.04843103891
1663	0.04842609204
1664	0.04842210292
1665	0.04842039464
1666	0.04841754497
1667	0.04841242128
1668	0.04840963792
1669	0.04840700923
1670	0.04840236747
1671	0.04839711335
1672	0.04839401362
1673	0.04839043182
1674	0.04838600727
1675	0.04838245713
1676	0.04837665596
1677	0.04837286404
1678	0.04836676553
1679	0.04836179556
1680	0.04835865935
1681	0.04835443049
1682	0.04835104892
1683	0.04834707713
1684	0.0483426406
1685	0.0483379117
1686	0.0483341444
1687	0.04833078568
1688	0.04832471886
1689	0.04832228396
1690	0.04831940486
1691	0.04831606187
1692	0.04831313578
1693	0.04830917306
1694	0.04829999711
1695	0.04829364266
1696	0.04828815776
1697	0.04828272989
1698	0.04828002611
1699	0.04827557139
1700	0.04827244595
1701	0.04826923977
1702	0.04826566941
1703	0.04826172253
1704	0.0482590263
1705	0.04825507063
1706	0.04825219183
1707	0.04824910771
1708	0.04824627276
1709	0.0482419817
1710	0.04823230093
1711	0.04822807832
1712	0.04822373171
1713	0.04822045843
1714	0.04821590007
1715	0.04820684864
1716	0.04820120869
1717	0.04819495399
1718	0.04819035759
1719	0.04818571311
1720	0.04818215903
1721	0.04817669274
1722	0.04817164707
1723	0.04816825098
1724	0.04816416882
1725	0.04816196055
1726	0.04815978949
1727	0.04815638453
1728	0.04815313545
1729	0.04814942618
1730	0.04814657866
1731	0.04814332685
1732	0.04814002663
1733	0.04813694289
1734	0.048132122
1735	0.0481295568
1736	0.04812741534
1737	0.0481242548
1738	0.0481206549
1739	0.04811447862
1740	0.04810948951
1741	0.04810541418
1742	0.04810118403
1743	0.04809856271
1744	0.04809513926
1745	0.04809196747
1746	0.04808725327
1747	0.04808196523
1748	0.04807858902
1749	0.04807667139
1750	0.04807349741
1751	0.04807061145
1752	0.0480665532
1753	0.04806337741
1754	0.04805963556
1755	0.04805610438
1756	0.04805353665
1757	0.04804987496
1758	0.04804473746
1759	0.04804120975
1760	0.04803812449
1761	0.04803390116
1762	0.04803038103
1763	0.0480261831
1764	0.04802258709
1765	0.04802078142
1766	0.04801790657
1767	0.04801302666
1768	0.04800981652
1769	0.04800363595
1770	0.04800060548
1771	0.04799806682
1772	0.04799495431
1773	0.04799162244
1774	0.04798891705
1775	0.0479842059
1776	0.04797915958
1777	0.04797526543
1778	0.04797149465
1779	0.04796937362
1780	0.04796567981
1781	0.04795947973
1782	0.04795704744
1783	0.04795349328
1784	0.047950719
1785	0.04794792043
1786	0.04794361246
1787	0.04794081839
1788	0.04793817533
1789	0.04793590801
1790	0.04793411982
1791	0.04793030669
1792	0.04792546794
1793	0.0479210081
1794	0.04791759448
1795	0.04791201826
1796	0.04790964552
1797	0.04790617547
1798	0.04790239851
1799	0.04789974609
1800	0.04789647916
1801	0.04789271377
1802	0.04788995809
1803	0.04788475867
1804	0.04788152878
1805	0.04787580062
1806	0.04786909699
1807	0.04786343275
1808	0.04785887029
1809	0.04785605652
1810	0.04785344898
1811	0.04785019009
1812	0.04784713829
1813	0.04784405844
1814	0.04784171753
1815	0.04783888225
1816	0.04783586233
1817	0.04783341368
1818	0.04782859448
1819	0.04782645228
1820	0.04782372176
1821	0.04781949543
1822	0.04781781573
1823	0.04781388093
1824	0.04780866949
1825	0.04780630058
1826	0.04780200256
1827	0.04779872752
1828	0.04779365584
1829	0.04779173333
1830	0.04778895463
1831	0.04778654835
1832	0.04778340687
1833	0.04777873655
1834	0.047775565
1835	0.04777228586
1836	0.04776905033
1837	0.04776508221
1838	0.04776011739
1839	0.0477576393
1840	0.04774994193
1841	0.04774571331
1842	0.04774028357
1843	0.0477372295
1844	0.04773493897
1845	0.0477308886
1846	0.04772808357
1847	0.0477255961
1848	0.04772182218
1849	0.0477161744
1850	0.04771245809
1851	0.04770836354
1852	0.04770444851
1853	0.04769946768
1854	0.04769676148
1855	0.04769217721
1856	0.04768887745
1857	0.04768637698
1858	0.04768391853
1859	0.04768215181
1860	0.04767760729
1861	0.04767417585
1862	0.04767244765
1863	0.04767009613
1864	0.0476673141
1865	0.04766259179
1866	0.04765953009
1867	0.04765685558
1868	0.04765236973
1869	0.04764873138
1870	0.0476455893
1871	0.04764182471
1872	0.04763893302
1873	0.04763581439
1874	0.04763132467
1875	0.04762752422
1876	0.04762177628
1877	0.04761939377
1878	0.04761698583
1879	0.04761192448
1880	0.04760476521
1881	0.04760164891
1882	0.04759645533
1883	0.04759179808
1884	0.04758839484
1885	0.04758525635
1886	0.04758280746
1887	0.04758032678
1888	0.04757553585
1889	0.04757186627
1890	0.0475686363
1891	0.0475631749
1892	0.04756078408
1893	0.0475556894
1894	0.04755371148
1895	0.04754762956
1896	0.04754366438
1897	0.04754134238
1898	0.04753798246
1899	0.04753577972
1900	0.04753322247
1901	0.04752983352
1902	0.04752661903
1903	0.04752251413
1904	0.04752014402
1905	0.04751579995
1906	0.04751329355
1907	0.04750901618
1908	0.04750544624
1909	0.04750187251
1910	0.04749758641
1911	0.047495332
1912	0.04749133204
1913	0.04748910586
1914	0.04748699365
1915	0.0474811252
1916	0.04747839344
1917	0.04747402985
1918	0.0474705353
1919	0.0474667971
1920	0.04746190976
1921	0.04746029117
1922	0.04745356568
1923	0.04745133396
1924	0.04744643106
1925	0.04744217682
1926	0.04743804569
1927	0.0474349505
1928	0.04743210628
1929	0.04742910582
1930	0.04742476524
1931	0.0474191457
1932	0.0474172612
1933	0.04741468264
1934	0.04741184744
1935	0.04740849733
1936	0.04740542557
1937	0.04740335271
1938	0.04739811219
1939	0.04739416539
1940	0.04739189042
1941	0.04738778865
1942	0.04738337226
1943	0.0473810846
1944	0.04737818323
1945	0.04737459835
1946	0.04736882908
1947	0.04736541607
1948	0.04736233341
1949	0.04735893802
1950	0.04735455021
1951	0.0473490267
1952	0.04734515619
1953	0.0473421119
1954	0.04733960086
1955	0.04733396121
1956	0.04733163043
1957	0.04732962206
1958	0.04732689925
1959	0.04732366991
1960	0.04732006183
1961	0.04731778095
1962	0.04731447216
1963	0.04731019251
1964	0.04730632635
1965	0.04730207816
1966	0.04729865093
1967	0.04729539119
1968	0.04729175302
1969	0.04728799846
1970	0.04728387961
1971	0.04728057279
1972	0.04727817958
1973	0.0472753044
1974	0.04727272399
1975	0.04727072098
1976	0.04726772059
1977	0.04726299518
1978	0.04726016215
1979	0.04725720819
1980	0.0472543402
1981	0.04725191813
1982	0.0472483495
1983	0.04724337092
1984	0.04723836514
1985	0.04723331565
1986	0.04722994835
1987	0.04722705351
1988	0.04722505381
1989	0.04722239839
1990	0.0472200286
1991	0.04721859741
1992	0.04721491755
1993	0.04721131375
1994	0.04720768321
1995	0.04720487684
1996	0.04719697682
1997	0.0471940127
1998	0.04719207234
1999	0.04718692532
2000	0.04718302757
2001	0.04718061973
2002	0.04717733449
2003	0.0471728026
2004	0.04717057594
2005	0.047166795
2006	0.04716244878
2007	0.0471590408
2008	0.04715693599
2009	0.04715532752
2010	0.0471515587
2011	0.04714818964
2012	0.04714381915
2013	0.04714041671
2014	0.04713814766
2015	0.04713445422
2016	0.0471320859
2017	0.04712953102
2018	0.04712705578
2019	0.04712453274
2020	0.04712041823
2021	0.04711691027
2022	0.0471143041
2023	0.04710953373
2024	0.04710730258
2025	0.04710215061
2026	0.04709885356
2027	0.04709639976
2028	0.04709358955
2029	0.04709016213
2030	0.04708757945
2031	0.04708431966
2032	0.0470797889
2033	0.04707580845
2034	0.04707160204
2035	0.04706838351
2036	0.04706652672
2037	0.04706369177
2038	0.04706024674
2039	0.04705608878
2040	0.04705129118
2041	0.04704838234
2042	0.04704307201
2043	0.04703920651
2044	0.04703574357
2045	0.04703339712
2046	0.04703111758
2047	0.0470283774
2048	0.04702454439
2049	0.04702069026
2050	0.04701879866
2051	0.04701520262
2052	0.04701013359
2053	0.04700600489
2054	0.04700172284
2055	0.04699564343
2056	0.0469932134
2057	0.04698999981
2058	0.04698431997
2059	0.04698232936
2060	0.0469792057
2061	0.04697681152
2062	0.04697172447
2063	0.04696872838
2064	0.04696632052
2065	0.04696445386
2066	0.04696077482
2067	0.04695896342
2068	0.04695332402
2069	0.04695013844
2070	0.04694606072
2071	0.04694301153
2072	0.04693935634
2073	0.04693577406
2074	0.04693165686
2075	0.04692924649
2076	0.0469258462
2077	0.04692226659
2078	0.04691668336
2079	0.04691372268
2080	0.0469102479
2081	0.04690703189
2082	0.0469039161
2083	0.0469014367
2084	0.04689888333
2085	0.04689693113
2086	0.04689502662
2087	0.04689164871
2088	0.04688905621
2089	0.04688704392
2090	0.04688497846
2091	0.04688230463
2092	0.04687829556
2093	0.04687527573
2094	0.04687124832
2095	0.0468688105
2096	0.04686479235
2097	0.04686161337
2098	0.04685942817
2099	0.04685632588
2100	0.04685292694
2101	0.04684929371
2102	0.04684494609
2103	0.04684318199
2104	0.04684009928
2105	0.04683737613
2106	0.04683390631
2107	0.04683151996
2108	0.04682706367
2109	0.04682464742
2110	0.04682199197
2111	0.04681943692
2112	0.04681555078
2113	0.04681295155
2114	0.04680897686
2115	0.04680229312
2116	0.04679842866
2117	0.04679522153
2118	0.04679220031
2119	0.04678687664
2120	0.046783491
2121	0.04677963296
2122	0.04677677751
2123	0.04677260846
2124	0.04676639978
2125	0.04676491861
2126	0.04676319653
2127	0.04675976797
2128	0.04675560504
2129	0.04675270837
2130	0.04675018625
2131	0.04674700714
2132	0.04674183865
2133	0.04673934309
2134	0.04673575083
2135	0.04673103646
2136	0.0467278145
2137	0.04672611912
2138	0.04672318546
2139	0.04672055183
2140	0.04671738905
2141	0.04671432552
2142	0.04671219294
2143	0.04670841644
2144	0.04670406048
2145	0.04670202476
2146	0.04670087132
2147	0.04669667204
2148	0.04669487816
2149	0.04669187759
2150	0.04668911164
2151	0.04668695067
2152	0.04668353306
2153	0.0466794382
2154	0.04667578771
2155	0.04667188884
2156	0.04666849505
2157	0.04666490321
2158	0.04666296217
2159	0.0466605871
2160	0.04665734403
2161	0.04665386103
2162	0.04664901326
2163	0.04664518415
2164	0.04664164023
2165	0.04663689119
2166	0.04663235171
2167	0.04662934148
2168	0.04662442336
2169	0.04662092598
2170	0.04661705079
2171	0.04661336086
2172	0.04661084118
2173	0.04660773931
2174	0.04660581133
2175	0.04660317265
2176	0.04660186934
2177	0.04659840092
2178	0.04659470839
2179	0.04659175759
2180	0.04658914033
2181	0.04658633955
2182	0.0465834626
2183	0.04658099392
2184	0.04657803156
2185	0.04657527474
2186	0.04657401015
2187	0.04657146141
2188	0.04656872589
2189	0.04656674352
2190	0.0465630757
2191	0.04655858117
2192	0.04655656589
2193	0.04655254734
2194	0.04654929988
2195	0.0465459618
2196	0.04654269041
2197	0.04654077001
2198	0.04653937707
2199	0.04653517992
2200	0.04653181932
2201	0.04652850856
2202	0.04652562144
2203	0.04652222902
2204	0.04651992537
2205	0.04651618189
2206	0.04651276075
2207	0.04650875683
2208	0.04650604924
2209	0.04650400254
2210	0.04650134028
2211	0.04649925467
2212	0.04649642656
2213	0.04649203861
2214	0.04649011497
2215	0.04648716451
2216	0.04648370353
2217	0.04648111079
2218	0.04647859832
2219	0.04647553742
2220	0.0464718762
2221	0.04646868454
2222	0.04646525845
2223	0.04646111094
2224	0.04645906587
2225	0.04645699394
2226	0.04645479212
2227	0.04645214222
2228	0.04644897851
2229	0.04644513285
2230	0.046441125
2231	0.04643915743
2232	0.04643677147
2233	0.04643091106
2234	0.04642846031
2235	0.04642531871
2236	0.04642335245
2237	0.04641981175
2238	0.04641694218
2239	0.04641347215
2240	0.04640939616
2241	0.04640703742
2242	0.04640428139
2243	0.04640169887
2244	0.0463976095
2245	0.04639476248
2246	0.04639252093
2247	0.04639020474
2248	0.04638805842
2249	0.04638429773
2250	0.04638134908
2251	0.04637788799
2252	0.04637593914
2253	0.04637276563
2254	0.0463706291
2255	0.04636455503
2256	0.04636191366
2257	0.0463575532
2258	0.04635505748
2259	0.04635191189
2260	0.04634831048
2261	0.04634536184
2262	0.04634223
2263	0.04633940609
2264	0.04633772043
2265	0.0463350355
2266	0.0463313165
2267	0.0463257529
2268	0.04632362505
2269	0.04632184677
2270	0.04631571391
2271	0.04631268799
2272	0.04630992168
2273	0.04630625483
2274	0.04630283576
2275	0.04629987143
2276	0.04629482921
2277	0.0462892694
2278	0.04628774527
2279	0.04628484161
2280	0.04628015264
2281	0.04627721526
2282	0.04627346017
2283	0.04627004233
2284	0.04626693469
2285	0.04626508257
2286	0.04626312667
2287	0.04626073469
2288	0.04625523846
2289	0.04625229699
2290	0.04625030101
2291	0.04624641124
2292	0.04624277786
2293	0.04623953593
2294	0.04623615048
2295	0.04623310822
2296	0.04622925213
2297	0.04622747196
2298	0.04622453617
2299	0.04622233507
2300	0.04622051357
2301	0.04621857948
2302	0.04621362039
2303	0.04621033095
2304	0.04620751621
2305	0.0462044974
2306	0.04620051949
2307	0.04619782768
2308	0.04619475289
2309	0.04619055475
2310	0.04618773391
2311	0.04618502164
2312	0.04618351523
2313	0.04618127911
2314	0.04617879081
2315	0.04617400856
2316	0.04617235675
2317	0.04617057014
2318	0.04616873246
2319	0.046166506
2320	0.04616378356
2321	0.04616190479
2322	0.04615929042
2323	0.04615587243
2324	0.04615394705
2325	0.04615222583
2326	0.04614985794
2327	0.0461470313
2328	0.04614450088
2329	0.04614269912
2330	0.04614094929
2331	0.04613839556
2332	0.04613587765
2333	0.04613368964
2334	0.04613116248
2335	0.04612669906
2336	0.04612396716
2337	0.0461207785
2338	0.04611715652
2339	0.0461145314
2340	0.04611109083
2341	0.04610914113
2342	0.04610706256
2343	0.04610435508
2344	0.0461001247
2345	0.04609832069
2346	0.04609672868
2347	0.04609439222
2348	0.04609210821
2349	0.04608856064
2350	0.04608392894
2351	0.04608175623
2352	0.04607841429
2353	0.0460770795
2354	0.04607456677
2355	0.0460717887
2356	0.04606963356
2357	0.04606509912
2358	0.04606217141
2359	0.04605958728
2360	0.04605799763
2361	0.04605616809
2362	0.04605148906
2363	0.04604851155
2364	0.04604584166
2365	0.04604294141
2366	0.04604051835
2367	0.04603692451
2368	0.04603531839
2369	0.04603388589
2370	0.04603126545
2371	0.04602846614
2372	0.04602609831
2373	0.04602320945
2374	0.04601971168
2375	0.04601676864
2376	0.04601399099
2377	0.04601156447
2378	0.04600842357
2379	0.04600578568
2380	0.04600320251
2381	0.04600111655
2382	0.04599744828
2383	0.04599431385
2384	0.04599274943
2385	0.04599062314
2386	0.04598877076
2387	0.0459859602
2388	0.04598316628
2389	0.04597804258
2390	0.04597447748
2391	0.04597241969
2392	0.04596965267
2393	0.04596818651
2394	0.04596643776
2395	0.04596391401
2396	0.04596208024
2397	0.04596006302
2398	0.04595661588
2399	0.04595301644
2400	0.04594989863
2401	0.04594774878
2402	0.04594560646
2403	0.04594297016
2404	0.04594039279
2405	0.04593783833
2406	0.04593485444
2407	0.04593227937
2408	0.04592987723
2409	0.04592736369
2410	0.04592487823
2411	0.045922053
2412	0.04591988919
2413	0.04591764352
2414	0.04591469737
2415	0.04591322634
2416	0.04591045757
2417	0.04590868599
2418	0.04590710332
2419	0.04590452185
2420	0.04590252756
2421	0.04589983384
2422	0.04589780457
2423	0.04589557662
2424	0.04589248891
2425	0.04589106911
2426	0.04588927853
2427	0.04588636143
2428	0.04588480572
2429	0.04588396921
2430	0.04588222343
2431	0.04587974989
2432	0.04587761004
2433	0.04587494645
2434	0.04587345679
2435	0.04587192002
2436	0.04586893823
2437	0.04586588639
2438	0.04586330807
2439	0.04586083636
2440	0.0458591577
2441	0.04585677294
2442	0.04585447898
2443	0.04585048089
2444	0.04584720943
2445	0.04584324428
2446	0.04584140901
2447	0.04583826728
2448	0.04583728675
2449	0.04583397107
2450	0.04583122591
2451	0.04582867372
2452	0.04582660539
2453	0.04582350911
2454	0.04582029679
2455	0.04581646891
2456	0.04581071276
2457	0.04580810639
2458	0.04580603829
2459	0.04580323542
2460	0.04580071974
2461	0.04579854889
2462	0.04579608119
2463	0.04579112233
2464	0.04578894596
2465	0.04578657319
2466	0.04578472862
2467	0.04578195985
2468	0.04577961946
2469	0.0457771835
2470	0.04577520889
2471	0.04577311665
2472	0.04577096153
2473	0.04576922833
2474	0.04576644353
2475	0.04576389917
2476	0.04576193222
2477	0.04575894457
2478	0.0457568651
2479	0.04575349084
2480	0.04575018782
2481	0.04574802643
2482	0.04574566223
2483	0.04574272999
2484	0.04573992224
2485	0.04573818813
2486	0.04573468199
2487	0.04573217475
2488	0.04572856039
2489	0.04572634771
2490	0.04572431922
2491	0.04572230583
2492	0.0457190729
2493	0.04571581579
2494	0.04571245232
2495	0.04571054467
2496	0.04570777055
2497	0.04570598701
2498	0.04570301509
2499	0.04570177781
2500	0.045698074
2501	0.04569531638
2502	0.04569337419
2503	0.04569182718
2504	0.04568926919
2505	0.04568641105
2506	0.04568454552
2507	0.04568251235
2508	0.04568047129
2509	0.04567829171
2510	0.04567579846
2511	0.04567327057
2512	0.04567199903
2513	0.04567018567
2514	0.04566636769
2515	0.04566313288
2516	0.04566097582
2517	0.045658172
2518	0.04565464187
2519	0.04565315767
2520	0.04564993423
2521	0.04564566978
2522	0.04564184095
2523	0.04563936825
2524	0.04563712335
2525	0.0456342657
2526	0.04563209669
2527	0.0456295618
2528	0.045624338
2529	0.04562123936
2530	0.04561903508
2531	0.04561660154
2532	0.04561410724
2533	0.04561217142
2534	0.04560994386
2535	0.04560755353
2536	0.04560483794
2537	0.04560169594
2538	0.04559997533
2539	0.04559748425
2540	0.04559441641
2541	0.04559147131
2542	0.04558794103
2543	0.04558522718
2544	0.04558353246
2545	0.04558116748
2546	0.04557927842
2547	0.04557683034
2548	0.04557449266
2549	0.04557255598
2550	0.04557111977
2551	0.04556950055
2552	0.04556716843
2553	0.04556361556
2554	0.04555975365
2555	0.04555773268
2556	0.04555388368
2557	0.04555022751
2558	0.0455463196
2559	0.04554180099
2560	0.0455384335
2561	0.04553638878
2562	0.0455342304
2563	0.0455315996
2564	0.04552985411
2565	0.04552723899
2566	0.04552585285
2567	0.0455238172
2568	0.0455219457
2569	0.04552060202
2570	0.04551872503
2571	0.04551677161
2572	0.0455144229
2573	0.04551160329
2574	0.04550978856
2575	0.04550740076
2576	0.04550505347
2577	0.04550317799
2578	0.04550006458
2579	0.04549736196
2580	0.04549554403
2581	0.04549247586
2582	0.04548841831
2583	0.04548643111
2584	0.04548365403
2585	0.04548091994
2586	0.04547819794
2587	0.045476201
2588	0.04547391035
2589	0.04547161359
2590	0.04547040547
2591	0.04546821535
2592	0.04546643641
2593	0.04546427224
2594	0.04546133666
2595	0.04545855613
2596	0.0454562893
2597	0.04545411641
2598	0.04545137677
2599	0.04544897986
2600	0.04544690087
2601	0.04544395577
2602	0.04544173141
2603	0.04543948081
2604	0.04543767514
2605	0.0454357384
2606	0.04543316995
2607	0.04543157114
2608	0.04542852171
2609	0.04542737953
2610	0.04542607914
2611	0.0454238017
2612	0.04542138261
2613	0.04541697788
2614	0.04541179197
2615	0.04540871901
2616	0.04540612458
2617	0.04540420898
2618	0.04540099478
2619	0.04539816104
2620	0.04539668762
2621	0.045394928
2622	0.04539262696
2623	0.045391197
2624	0.04538899977
2625	0.04538643065
2626	0.0453838376
2627	0.04538196454
2628	0.04537973658
2629	0.0453784831
2630	0.04537708514
2631	0.04537471553
2632	0.04537297788
2633	0.0453706474
2634	0.04536785252
2635	0.04536528402
2636	0.04536194389
2637	0.04535954199
2638	0.04535682822
2639	0.04535430193
2640	0.04535177872
2641	0.0453507139
2642	0.04534991594
2643	0.0453476442
2644	0.04534447547
2645	0.0453417085
2646	0.04533908633
2647	0.04533731912
2648	0.04533474007
2649	0.04533217617
2650	0.04532978555
2651	0.04532850248
2652	0.04532663413
2653	0.04532576157
2654	0.04532161632
2655	0.04531983325
2656	0.04531840475
2657	0.04531577672
2658	0.04531365751
2659	0.04531221029
2660	0.04531033894
2661	0.04530835894
2662	0.04530628256
2663	0.04530310485
2664	0.04530111155
2665	0.04529745918
2666	0.0452944742
2667	0.04529201337
2668	0.04529065065
2669	0.04528761298
2670	0.04528404816
2671	0.04528094676
2672	0.04527778364
2673	0.04527535887
2674	0.04527439677
2675	0.04527148994
2676	0.04526941941
2677	0.0452659396
2678	0.04526420361
2679	0.04526206833
2680	0.04525939914
2681	0.0452579835
2682	0.0452550652
2683	0.04525275515
2684	0.04525009043
2685	0.04524719691
2686	0.04524596811
2687	0.04524379939
2688	0.04524199147
2689	0.04524039632
2690	0.04523856066
2691	0.04523592214
2692	0.04523406398
2693	0.04523291813
2694	0.04523062639
2695	0.04522952264
2696	0.04522731305
2697	0.04522499105
2698	0.04522149176
2699	0.04521957103
2700	0.04521692573
2701	0.04521633247
2702	0.04521377505
2703	0.04521105826
2704	0.04520923915
2705	0.04520682104
2706	0.04520485546
2707	0.04520338875
2708	0.04520151322
2709	0.04519987686
2710	0.04519576681
2711	0.04519389612
2712	0.04519138871
2713	0.04518867474
2714	0.04518679181
2715	0.04518455367
2716	0.04518325436
2717	0.04517928281
2718	0.04517670425
2719	0.04517372956
2720	0.04517228376
2721	0.04516851065
2722	0.04516697561
2723	0.04516506508
2724	0.04516297094
2725	0.04516112842
2726	0.04515974177
2727	0.04515740119
2728	0.04515561058
2729	0.04515281629
2730	0.0451483557
2731	0.04514510015
2732	0.04514355166
2733	0.0451409632
2734	0.04513878837
2735	0.04513545944
2736	0.04513237348
2737	0.04512885759
2738	0.04512569741
2739	0.04512315223
2740	0.04512157225
2741	0.04511893835
2742	0.0451159397
2743	0.04511459312
2744	0.0451133799
2745	0.04511039235
2746	0.04510704163
2747	0.04510445715
2748	0.04510151173
2749	0.04509848163
2750	0.04509583701
2751	0.04509389423
2752	0.04509155389
2753	0.04509062575
2754	0.0450885366
2755	0.04508526337
2756	0.04508319796
2757	0.04508136929
2758	0.04507909141
2759	0.04507581295
2760	0.04507380676
2761	0.04507230624
2762	0.04506977667
2763	0.04506744072
2764	0.0450659968
2765	0.04506439204
2766	0.04506255807
2767	0.04506016305
2768	0.04505849367
2769	0.04505622484
2770	0.04505458594
2771	0.04505192561
2772	0.04504967688
2773	0.0450467632
2774	0.04504487534
2775	0.04504321237
2776	0.04504045474
2777	0.04503842931
2778	0.04503600963
2779	0.04503332425
2780	0.04503162879
2781	0.04502878484
2782	0.04502719366
2783	0.04502434288
2784	0.04502225448
2785	0.04502086602
2786	0.04501906574
2787	0.04501794802
2788	0.04501597748
2789	0.0450144045
2790	0.04501113112
2791	0.04500867829
2792	0.04500756266
2793	0.04500589856
2794	0.04500342743
2795	0.04500163825
2796	0.04499905404
2797	0.04499658414
2798	0.04499366964
2799	0.04499134472
2800	0.04498894456
2801	0.0449868662
2802	0.04498452358
2803	0.04498177112
2804	0.04497974728
2805	0.04497796475
2806	0.04497534423
2807	0.04497291905
2808	0.04497037456
2809	0.04496830645
2810	0.04496692206
2811	0.04496552187
2812	0.04496408381
2813	0.04496244105
2814	0.04495979981
2815	0.04495643619
2816	0.04495437711
2817	0.04495309519
2818	0.04495192253
2819	0.04495045664
2820	0.04494813958
2821	0.04494660277
2822	0.04494470918
2823	0.04494281013
2824	0.04494001602
2825	0.0449374091
2826	0.04493543266
2827	0.04493272339
2828	0.04493117459
2829	0.0449290017
2830	0.04492673778
2831	0.04492427458
2832	0.04492209458
2833	0.04492018404
2834	0.04491758964
2835	0.04491605221
2836	0.04491387443
2837	0.04491242739
2838	0.04491092093
2839	0.04490829584
2840	0.0449058111
2841	0.04490415956
2842	0.04490126047
2843	0.04489910032
2844	0.04489714645
2845	0.04489569243
2846	0.04489245374
2847	0.04489039103
2848	0.04488795351
2849	0.04488575483
2850	0.0448822714
2851	0.04488045551
2852	0.04487867725
2853	0.04487715128
2854	0.04487483251
2855	0.04487202182
2856	0.04486878816
2857	0.04486648639
2858	0.04486530708
2859	0.04486069512
2860	0.04485901104
2861	0.04485610568
2862	0.04485417392
2863	0.04485185955
2864	0.04484919157
2865	0.04484748118
2866	0.04484612978
2867	0.04484522039
2868	0.04484275608
2869	0.04484057928
2870	0.0448386251
2871	0.0448354092
2872	0.04483328517
2873	0.0448314543
2874	0.04482721634
2875	0.04482409867
2876	0.04482251928
2877	0.04482010444
2878	0.04481711367
2879	0.04481514847
2880	0.04481271076
2881	0.04481018773
2882	0.04480830379
2883	0.04480622543
2884	0.04480349937
2885	0.04480202937
2886	0.0448000476
2887	0.04479774026
2888	0.04479502385
2889	0.04479259961
2890	0.0447907496
2891	0.04478929448
2892	0.0447869178
2893	0.04478559476
2894	0.04478393133
2895	0.0447828352
2896	0.0447793931
2897	0.04477699657
2898	0.04477440393
2899	0.04477238737
